Expiry,Texp,Strike,Bid,Ask,Fwd,CallMid,PV
2022-04-18,0.010951403148528405,210.0,,1.4595746682766257,338.2537092645191,,0.9981428489681041
2022-04-18,0.010951403148528405,215.0,,1.3918998350191576,338.2537092645191,,0.9981428489681041
2022-04-18,0.010951403148528405,220.0,,1.3256605000439405,338.2537092645191,,0.9981428489681041
2022-04-18,0.010951403148528405,225.0,,1.2607817370464705,338.2537092645191,,0.9981428489681041
2022-04-18,0.010951403148528405,230.0,,1.1971861462817164,338.2537092645191,,0.9981428489681041
2022-04-18,0.010951403148528405,235.0,,1.1348266153557598,338.2537092645191,,0.9981428489681041
2022-04-18,0.010951403148528405,240.0,,1.0736051143366518,338.2537092645191,,0.9981428489681041
2022-04-18,0.010951403148528405,245.0,,1.0134952791364469,338.2537092645191,,0.9981428489681041
2022-04-18,0.010951403148528405,250.0,,0.9544245806162612,338.2537092645191,,0.9981428489681041
2022-04-18,0.010951403148528405,255.0,,0.8963362130905292,338.2537092645191,,0.9981428489681041
2022-04-18,0.010951403148528405,260.0,,0.8391748100195052,338.2537092645191,,0.9981428489681041
2022-04-18,0.010951403148528405,265.0,,0.782885941925944,338.2537092645191,,0.9981428489681041
2022-04-18,0.010951403148528405,270.0,,0.7274155499722236,338.2537092645191,,0.9981428489681041
2022-04-18,0.010951403148528405,275.0,,0.6727092797613402,338.2537092645191,,0.9981428489681041
2022-04-18,0.010951403148528405,280.0,,0.6187116639204794,338.2537092645191,,0.9981428489681041
2022-04-18,0.010951403148528405,285.0,,0.5653650762246164,338.2537092645191,,0.9981428489681041
2022-04-18,0.010951403148528405,290.0,,0.5126083301315424,338.2537092645191,,0.9981428489681041
2022-04-18,0.010951403148528405,294.0,,0.4707941619500763,338.2537092645191,,0.9981428489681041
2022-04-18,0.010951403148528405,295.0,,0.4603859601731469,338.2537092645191,,0.9981428489681041
2022-04-18,0.010951403148528405,296.0,,0.449995723379018,338.2537092645191,,0.9981428489681041
2022-04-18,0.010951403148528405,297.0,,0.47128046859306055,338.2537092645191,,0.9981428489681041
2022-04-18,0.010951403148528405,298.0,,0.4603026492901217,338.2537092645191,,0.9981428489681041
2022-04-18,0.010951403148528405,299.0,,0.4493399317611752,338.2537092645191,,0.9981428489681041
2022-04-18,0.010951403148528405,300.0,,0.43839149452462023,338.2537092645191,,0.9981428489681041
2022-04-18,0.010951403148528405,301.0,,0.4274564830910299,338.2537092645191,,0.9981428489681041
2022-04-18,0.010951403148528405,302.0,,0.41653400577021743,338.2537092645191,,0.9981428489681041
2022-04-18,0.010951403148528405,303.0,,0.4056231309642011,338.2537092645191,,0.9981428489681041
2022-04-18,0.010951403148528405,304.0,,0.3947228824078416,338.2537092645191,,0.9981428489681041
2022-04-18,0.010951403148528405,305.0,,0.3571763712310157,338.2537092645191,,0.9981428489681041
2022-04-18,0.010951403148528405,306.0,,0.3729720645310265,338.2537092645191,,0.9981428489681041
2022-04-18,0.010951403148528405,307.0,0.3353044787030987,0.36209761696067067,338.2537092645191,31.268771477075177,0.9981428489681041
2022-04-18,0.010951403148528405,308.0,0.325072928708636,0.35120681338949905,338.2537092645191,30.26876668371827,0.9981428489681041
2022-04-18,0.010951403148528405,309.0,0.3148484374188365,0.34034315705441737,338.2537092645191,29.26876764031431,0.9981428489681041
2022-04-18,0.010951403148528405,310.0,0.30462982764884805,0.3454479136642422,338.2537092645191,28.27388717518585,0.9981428489681041
2022-04-18,0.010951403148528405,311.0,0.2944158448479374,0.33419658551266723,338.2537092645191,27.27390306582444,0.9981428489681041
2022-04-18,0.010951403148528405,312.0,0.28420514688369736,0.3229118978429295,338.2537092645191,26.273907531871146,0.9981428489681041
2022-04-18,0.010951403148528405,313.0,0.2739962935186466,0.31162392417885865,338.2537092645191,25.273912354165788,0.9981428489681041
2022-04-18,0.010951403148528405,314.0,0.2836546164097355,0.30033068295318405,338.2537092645191,24.27857493310026,0.9981428489681041
2022-04-18,0.010951403148528405,315.0,0.2535777882160895,0.2890300257340685,338.2537092645191,23.27392325691136,0.9981428489681041
2022-04-18,0.010951403148528405,316.0,0.2433646348999511,0.27775360187705217,338.2537092645191,22.273944411667713,0.9981428489681041
2022-04-18,0.010951403148528405,317.0,0.25104870579002586,0.2663968877537233,338.2537092645191,21.278562816542575,0.9981428489681041
2022-04-18,0.010951403148528405,318.0,0.24159835958172501,0.2649566451885513,338.2537092645191,20.284213643783403,0.9981428489681041
2022-04-18,0.010951403148528405,319.0,0.23060794645187038,0.2532553967926898,338.2537092645191,19.284201586131218,0.9981428489681041
2022-04-18,0.010951403148528405,320.0,0.218335326008019,0.24152932976330319,338.2537092645191,18.28372568333745,0.9981428489681041
2022-04-18,0.010951403148528405,321.0,0.21766099057804117,0.23730084617111533,338.2537092645191,17.293375881150553,0.9981428489681041
2022-04-18,0.010951403148528405,322.0,0.20623893924948355,0.2314608662255966,338.2537092645191,16.2985119520051,0.9981428489681041
2022-04-18,0.010951403148528405,323.0,0.20449725536431834,0.21919679151718463,338.2537092645191,15.304469204103526,0.9981428489681041
2022-04-18,0.010951403148528405,324.0,0.20491196968623604,0.21665914809631256,338.2537092645191,14.324839316376625,0.9981428489681041
2022-04-18,0.010951403148528405,325.0,0.19705360608493414,0.2080048620624529,338.2537092645191,13.334890439330763,0.9981428489681041
2022-04-18,0.010951403148528405,326.0,0.19637103393695968,0.20545427508821823,338.2537092645191,12.365714054821382,0.9981428489681041
2022-04-18,0.010951403148528405,327.0,0.19501697749180893,0.20311452793026621,338.2537092645191,11.406155845448353,0.9981428489681041
2022-04-18,0.010951403148528405,328.0,0.19318204098045444,0.19996846307203173,338.2537092645191,10.45647430278953,0.9981428489681041
2022-04-18,0.010951403148528405,329.0,0.19415705806248496,0.20024511464883926,338.2537092645191,9.539092510303675,0.9981428489681041
2022-04-18,0.010951403148528405,330.0,0.1929401545378213,0.1998568398537062,338.2537092645191,8.637695899741118,0.9981428489681041
2022-04-18,0.010951403148528405,331.0,0.19273631781310405,0.19899223121193135,338.2537092645191,7.765341530661004,0.9981428489681041
2022-04-18,0.010951403148528405,332.0,0.19297675720724067,0.19714703700180705,338.2537092645191,6.923111333235994,0.9981428489681041
2022-04-18,0.010951403148528405,333.0,0.18823418966448482,0.1950296322426782,338.2537092645191,6.090992184155397,0.9981428489681041
2022-04-18,0.010951403148528405,334.0,0.18434469912282725,0.19214332560718755,338.2537092645191,5.295671185717325,0.9981428489681041
2022-04-18,0.010951403148528405,335.0,0.18236468396565636,0.18830950630035712,338.2537092645191,4.548471397312014,0.9981428489681041
2022-04-18,0.010951403148528405,336.0,0.1780024334128648,0.18532124767547464,338.2537092645191,3.8401741624295624,0.9981428489681041
2022-04-18,0.010951403148528405,337.0,0.17585208549083395,0.17990577258178864,338.2537092645191,3.1838445318146853,0.9981428489681041
2022-04-18,0.010951403148528405,338.0,0.17122373805061772,0.1758555683882268,338.2537092645191,2.5786707392131802,0.9981428489681041
2022-04-18,0.010951403148528405,339.0,0.16742385715072566,0.17333090085387687,338.2537092645191,2.053879909847822,0.9981428489681041
2022-04-18,0.010951403148528405,340.0,0.16553878152638402,0.16701950437827598,338.2537092645191,1.583366816591095,0.9981428489681041
2022-04-18,0.010951403148528405,341.0,0.15877404479904483,0.16551125489123378,338.2537092645191,1.1821757872337457,0.9981428489681041
2022-04-18,0.010951403148528405,342.0,0.1554254239585235,0.16123750591254504,338.2537092645191,0.8544812862204836,0.9981428489681041
2022-04-18,0.010951403148528405,343.0,0.1533588829055272,0.15982802551449155,338.2537092645191,0.6137358457302895,0.9981428489681041
2022-04-18,0.010951403148528405,344.0,0.15313694679875767,0.15869921174331117,338.2537092645191,0.4360166413488855,0.9981428489681041
2022-04-18,0.010951403148528405,345.0,0.15177514552608046,0.15811877763925114,338.2537092645191,0.2998502567937784,0.9981428489681041
2022-04-18,0.010951403148528405,346.0,0.15229791215668495,0.1584739505235314,338.2537092645191,0.20771790907995502,0.9981428489681041
2022-04-18,0.010951403148528405,347.0,0.15134039245249087,0.161741096843045,338.2537092645191,0.14469331542173514,0.9981428489681041
2022-04-18,0.010951403148528405,348.0,0.14906041236595183,0.16251014379693382,338.2537092645191,0.09355790542258546,0.9981428489681041
2022-04-18,0.010951403148528405,349.0,0.15194395472735553,0.16125293602328933,338.2537092645191,0.061470004745467044,0.9981428489681041
2022-04-18,0.010951403148528405,350.0,0.15950447088599157,0.16886976306646803,338.2537092645191,0.05252652159411397,0.9981428489681041
2022-04-18,0.010951403148528405,351.0,0.15962877306400516,0.16969007012028609,338.2537092645191,0.03423853679078093,0.9981428489681041
2022-04-18,0.010951403148528405,352.0,0.16198495191735876,0.1734449439420125,338.2537092645191,0.02477936032982253,0.9981428489681041
2022-04-18,0.010951403148528405,353.0,0.1720798726290633,0.1840165750323394,338.2537092645191,0.02481057251051988,0.9981428489681041
2022-04-18,0.010951403148528405,354.0,0.18207771625805033,0.19431547902289398,338.2537092645191,0.024740699235034747,0.9981428489681041
2022-04-18,0.010951403148528405,355.0,0.17787443334773692,0.19434232571438942,338.2537092645191,0.015086235372440693,0.9981428489681041
2022-04-18,0.010951403148528405,356.0,0.18709220806286853,0.2041406630121519,338.2537092645191,0.015070333969896987,0.9981428489681041
2022-04-18,0.010951403148528405,357.0,0.19623757443323755,0.21388683054677463,338.2537092645191,0.015067697610874897,0.9981428489681041
2022-04-18,0.010951403148528405,358.0,0.20531387775751128,0.22352588452842148,338.2537092645191,0.015054287190694349,0.9981428489681041
2022-04-18,0.010951403148528405,359.0,0.21432410698432053,0.23299444075494,338.2537092645191,0.015006448479623735,0.9981428489681041
2022-04-18,0.010951403148528405,360.0,0.22327094897998565,0.24264248340048122,338.2537092645191,0.01505166270128988,0.9981428489681041
2022-04-18,0.010951403148528405,361.0,0.23215683318008956,0.2519754763345988,338.2537092645191,0.015008593363355693,0.9981428489681041
2022-04-18,0.010951403148528405,362.0,,0.2613655035713523,338.2537092645191,,0.9981428489681041
2022-04-18,0.010951403148528405,363.0,,0.2707811308985356,338.2537092645191,,0.9981428489681041
2022-04-18,0.010951403148528405,364.0,,0.2799564568148606,338.2537092645191,,0.9981428489681041
2022-04-18,0.010951403148528405,365.0,,0.2891615497693019,338.2537092645191,,0.9981428489681041
2022-04-18,0.010951403148528405,366.0,,0.29830889483459594,338.2537092645191,,0.9981428489681041
2022-04-18,0.010951403148528405,367.0,,0.30740019801164836,338.2537092645191,,0.9981428489681041
2022-04-18,0.010951403148528405,368.0,,0.31654519281818494,338.2537092645191,,0.9981428489681041
2022-04-18,0.010951403148528405,369.0,,0.3025815149740808,338.2537092645191,,0.9981428489681041
2022-04-18,0.010951403148528405,370.0,,0.3110029893768439,338.2537092645191,,0.9981428489681041
2022-04-18,0.010951403148528405,371.0,,0.3193791647590129,338.2537092645191,,0.9981428489681041
